step,S,E,I,R
0,0.999,0,0.001,0
1,0.99835,0.00065,0.001,0
2,0.99735,0.00135,0.00105,0.00025
3,0.99645,0.00185,0.0011,6e-04
4,0.99565,0.00245,0.00125,0.00065
5,0.99475,0.00285,0.0016,8e-04
6,0.99335,0.0032,0.0024,0.00105
7,0.9919,0.004,0.00275,0.00135
8,0.9896,0.00575,0.003,0.00165
9,0.9865,0.0076,0.00385,0.00205
10,0.98325,0.00865,0.0055,0.0026
11,0.978,0.01065,0.00775,0.0036
12,0.9714,0.0143,0.01,0.0043
13,0.9629,0.01855,0.0127,0.00585
14,0.95305,0.02385,0.015,0.0081
15,0.9407,0.0301,0.0189,0.0103
16,0.9261,0.0361,0.02475,0.01305
17,0.9053,0.04635,0.03265,0.0157
18,0.881,0.05935,0.03985,0.0198
19,0.8498,0.0734,0.05245,0.02435
20,0.81055,0.09205,0.0664,0.031
21,0.76505,0.1113,0.08365,0.04
22,0.7128,0.13005,0.1055,0.05165
23,0.65195,0.15365,0.1285,0.0659
24,0.58355,0.1781,0.15425,0.0841
25,0.51025,0.2002,0.1851,0.10445
26,0.437,0.2165,0.21745,0.12905
27,0.36395,0.22785,0.2508,0.1574
28,0.29245,0.23905,0.27605,0.19245
29,0.23355,0.2293,0.3086,0.22855
30,0.18205,0.2167,0.3323,0.26895
31,0.13915,0.1985,0.34795,0.3144
32,0.1058,0.17585,0.3579,0.36045
33,0.08035,0.15085,0.36295,0.40585
34,0.0614,0.13165,0.3532,0.45375
35,0.04865,0.11095,0.3417,0.4987
36,0.03915,0.0881,0.3287,0.54405
37,0.03285,0.07145,0.30785,0.58785
38,0.02785,0.05635,0.2912,0.6246
39,0.02405,0.04615,0.26855,0.66125
40,0.02165,0.0372,0.24345,0.6977
41,0.02005,0.02975,0.22295,0.72725
42,0.0196,0.02375,0.20075,0.7559
43,0.0199,0.01785,0.18185,0.7804
44,0.0204,0.0148,0.16315,0.80165
45,0.02135,0.0129,0.1463,0.81945
46,0.0225,0.0117,0.12995,0.83585
47,0.0226,0.0108,0.11565,0.85095
48,0.0235,0.0085,0.10375,0.86425
49,0.02495,0.0072,0.0926,0.87525
50,0.0265,0.00675,0.08315,0.8836
51,0.028,0.0059,0.07515,0.89095
52,0.02925,0.0053,0.0662,0.89925
53,0.03105,0.0049,0.05855,0.9055
54,0.03285,0.00465,0.05255,0.90995
55,0.03605,0.0036,0.0473,0.91305
56,0.03875,0.0034,0.04105,0.9168
57,0.04085,0.0041,0.03535,0.9197
58,0.04365,0.00375,0.0315,0.9211
59,0.04535,0.00345,0.0272,0.924
60,0.0474,0.00295,0.0241,0.92555
61,0.04965,0.00315,0.02125,0.92595
62,0.0525,0.00285,0.01965,0.925
63,0.05495,0.00295,0.0177,0.9244
64,0.0582,0.0027,0.016,0.9231
65,0.0605,0.0029,0.0147,0.9219
66,0.06325,0.0026,0.0134,0.92075
67,0.0661,0.0023,0.0118,0.9198
68,0.06875,0.0021,0.01075,0.9184
69,0.0711,0.00235,0.0096,0.91695
70,0.0738,0.0022,0.00905,0.91495
71,0.07635,0.0019,0.0084,0.91335
72,0.07905,0.00195,0.00765,0.91135
73,0.0816,0.0021,0.00675,0.90955
74,0.0845,0.00205,0.00575,0.9077
75,0.08735,0.0019,0.00495,0.9058
76,0.0902,0.0019,0.00435,0.90355
77,0.09315,0.0013,0.00455,0.901
78,0.09595,0.00115,0.0042,0.8987
79,0.09825,0.001,0.00375,0.897
80,0.10115,9e-04,0.0037,0.89425
81,0.1043,7e-04,0.0036,0.8914
82,0.10665,9e-04,0.003,0.88945
83,0.109,0.0011,0.00285,0.88705
84,0.1119,0.00095,0.0026,0.88455
85,0.1143,8e-04,0.00235,0.88255
86,0.1164,0.00065,0.00215,0.8808
87,0.1186,0.00085,0.0019,0.87865
88,0.1214,9e-04,0.00185,0.87585
89,0.1241,9e-04,0.0018,0.8732
90,0.12645,0.00095,0.0018,0.8708
91,0.12895,6e-04,0.00185,0.8686
92,0.1315,0.00065,0.0017,0.86615
93,0.13395,6e-04,0.00185,0.8636
94,0.13725,0.00055,0.00175,0.86045
95,0.13985,4e-04,0.0018,0.85795
96,0.14225,5e-04,0.0016,0.85565
97,0.14465,6e-04,0.0015,0.85325
98,0.1466,7e-04,0.0014,0.8513
99,0.14975,7e-04,0.0014,0.84815
100,0.1516,5e-04,0.00135,0.84655
101,0.15395,0.00045,0.00145,0.84415
102,0.15615,0.00045,0.00155,0.84185
103,0.15855,6e-04,0.0015,0.83935
104,0.16125,0.00075,0.00135,0.83665
105,0.1637,7e-04,0.0016,0.834
106,0.16595,0.00075,0.0017,0.8316
107,0.16765,0.00075,0.00145,0.83015
108,0.1699,7e-04,0.0015,0.8279
109,0.1727,0.001,0.0012,0.8251
110,0.1753,0.001,0.0013,0.8224
111,0.17805,8e-04,0.00135,0.8198
112,0.1801,0.00085,0.00135,0.8177
113,0.1821,8e-04,0.00145,0.81565
114,0.18395,9e-04,0.00155,0.8136
115,0.18635,8e-04,0.00125,0.8116
116,0.1886,0.00065,0.00135,0.8094
117,0.191,5e-04,0.00145,0.80705
118,0.19355,0.00055,0.0015,0.8044
119,0.1954,5e-04,0.00145,0.80265
120,0.19755,7e-04,0.0015,0.80025
121,0.1992,0.0011,0.00145,0.79825
122,0.20175,0.00095,0.00175,0.79555
123,0.2038,0.00085,0.00185,0.7935
124,0.20605,7e-04,0.002,0.79125
125,0.20815,0.00085,0.0019,0.7891
126,0.21005,0.00075,0.00195,0.78725
127,0.2122,0.00075,0.00215,0.7849
