step,S,E,I,R
0,0.999,0,0.001,0
1,0.99815,0.00085,0.001,0
2,0.99765,0.0012,0.00105,1e-04
3,0.99705,0.00145,0.00135,0.00015
4,0.99585,0.0023,0.0015,0.00035
5,0.995,0.0023,0.0022,5e-04
6,0.99325,0.0035,0.0026,0.00065
7,0.9913,0.00465,0.0031,0.00095
8,0.98835,0.00625,0.00385,0.00155
9,0.9851,0.00785,0.00485,0.0022
10,0.9817,0.00935,0.00625,0.0027
11,0.9772,0.01095,0.00825,0.0036
12,0.97095,0.01475,0.0095,0.0048
13,0.9631,0.01875,0.01215,0.006
14,0.95415,0.02255,0.0155,0.0078
15,0.94275,0.0275,0.01985,0.0099
16,0.92815,0.0347,0.02515,0.012
17,0.91035,0.04225,0.03145,0.01595
18,0.8895,0.0505,0.039,0.021
19,0.8609,0.06415,0.0485,0.02645
20,0.82925,0.07855,0.0607,0.0315
21,0.78895,0.0966,0.0744,0.04005
22,0.7458,0.11225,0.0926,0.04935
23,0.6924,0.1339,0.11225,0.06145
24,0.63335,0.15285,0.13795,0.07585
25,0.5691,0.17495,0.1618,0.09415
26,0.49905,0.1962,0.18965,0.1151
27,0.43205,0.2084,0.21995,0.1396
28,0.3628,0.21915,0.25155,0.1665
29,0.30075,0.2193,0.28045,0.1995
30,0.24015,0.21765,0.3067,0.2355
31,0.1902,0.20895,0.32515,0.2757
32,0.14735,0.1948,0.3387,0.31915
33,0.1143,0.1739,0.34905,0.36275
34,0.0897,0.1499,0.3508,0.4096
35,0.0697,0.1287,0.3448,0.4568
36,0.05385,0.10915,0.3374,0.4996
37,0.04285,0.0902,0.3242,0.54275
38,0.03615,0.0731,0.30615,0.5846
39,0.03,0.05995,0.28645,0.6236
40,0.02615,0.0485,0.26395,0.6614
41,0.02425,0.0379,0.24465,0.6932
42,0.02305,0.02965,0.2257,0.7216
43,0.022,0.02505,0.20375,0.7492
44,0.02115,0.0216,0.1838,0.77345
45,0.0215,0.0174,0.16435,0.79675
46,0.02085,0.01455,0.14845,0.81615
47,0.0212,0.01225,0.13205,0.8345
48,0.02215,0.00945,0.11925,0.84915
49,0.02325,0.0091,0.10405,0.8636
50,0.02415,0.0082,0.0918,0.87585
51,0.02575,0.00715,0.08195,0.88515
52,0.0274,0.00625,0.07305,0.8933
53,0.0288,0.00575,0.0656,0.89985
54,0.0305,0.00535,0.05785,0.9063
55,0.033,0.00495,0.0512,0.91085
56,0.03535,0.00485,0.04555,0.91425
57,0.03695,0.0052,0.04065,0.9172
58,0.0392,0.0048,0.0367,0.9193
59,0.0413,0.0043,0.0329,0.9215
60,0.0428,0.0042,0.02945,0.92355
61,0.0448,0.0038,0.0268,0.9246
62,0.04675,0.00345,0.0245,0.9253
63,0.04975,0.0029,0.0222,0.92515
64,0.0522,0.00315,0.0197,0.92495
65,0.05465,0.00285,0.01845,0.92405
66,0.0568,0.0033,0.0167,0.9232
67,0.059,0.0029,0.01535,0.92275
68,0.0626,0.0027,0.014,0.9207
69,0.0661,0.0024,0.013,0.9185
70,0.06975,0.00215,0.0116,0.9165
71,0.0721,0.0019,0.0106,0.9154
72,0.075,0.0018,0.009,0.9142
73,0.0781,0.00175,0.0082,0.91195
74,0.08095,0.00155,0.0068,0.9107
75,0.08425,0.0016,0.00595,0.9082
